self.step_no	last_rec.is_hi	last_rec.is_hi_is_random	last_rec.d_sum	last_rec.d_sqr_sum	last_rec.n	self.evaluation_start_index	n[0]	n[1]	s[0]	s[1]	s2[0]	s2[1]	decision	p_value	d0	d1	math.sqrt(s0)	math.sqrt(s1)
9996	True	False	0.08560574054718018	0.5882343966466834	10	504	4746	4746	-16.31311023235321	17.726205706596375	7288.074270146292	6963.941150212991	0	0.3877864828091304	-0.0034372335087132764	0.003734978024988701	0.01798965144660473	0.017585045907394042
9997	True	True	0.21151375770568848	1.715353591358081	10	504	4746	4747	-16.31311023235321	17.937719464302063	7288.074270146292	6963.985888282689	None	None	None	None	None	None
9998	False	False	-1.712060809135437	1.1063116400269024	10	504	4747	4747	-18.025171041488647	17.937719464302063	7291.00542236047	6963.985888282689	0	0.3816415740011606	-0.003797171064143385	0.0037787485705291896	0.017989462578484248	0.0175813955480784
9999	True	True	0.24213886260986328	1.2267317288777804	10	504	4747	4748	-18.025171041488647	18.179858326911926	7291.00542236047	6964.044519511475	None	None	None	None	None	None
10000	False	False	0.33570241928100586	0.5218296833202203	10	504	4748	4748	-17.68946862220764	18.179858326911926	7291.118118474782	6964.044519511475	0	0.3819410272016048	-0.0037256673593529153	0.0038289507849435397	0.017985815463048886	0.017577763941583814
10001	False	True	-0.40802717208862305	0.5728159121667886	10	504	4749	4748	-18.097495794296265	18.179858326911926	7291.284604647944	6964.044519511475	None	None	None	None	None	None
10002	True	False	1.2566311359405518	0.3637105332439319	10	504	4749	4749	-18.097495794296265	19.436489462852478	7291.284604647944	6965.62364132329	0	0.3766434159514622	-0.0038108013885652272	0.00409275415094809	0.01798222930737832	0.01757604204871016
10003	True	True	-0.8853423595428467	0.47350062343247146	10	504	4749	4750	-18.097495794296265	18.55114710330963	7291.284604647944	6966.407472416891	None	None	None	None	None	None
10004	False	False	0.7195025682449341	0.9290520614711824	10	504	4750	4750	-17.37799322605133	18.55114710330963	7291.802288593655	6966.407472416891	0	0.38176227638640947	-0.003658524889695017	0.0039055046533283434	0.01797908805184326	0.017573339069442907
10005	True	True	1.278769850730896	1.3248616769271138	10	504	4750	4751	-17.37799322605133	19.829916954040527	7291.802288593655	6968.042724748029	None	None	None	None	None	None
10006	False	False	-1.0215826034545898	0.615755061746114	10	504	4751	4751	-18.39957582950592	19.829916954040527	7292.845919609336	6968.042724748029	0	0.37445084536338247	-0.003872779589456098	0.00417384065544949	0.017976580226621144	0.017571688797873606
10007	False	True	-0.8451659679412842	0.3109518719865605	10	504	4752	4751	-19.244741797447205	19.829916954040527	7293.560225122703	6968.042724748029	None	None	None	None	None	None
10008	True	False	-0.31701111793518066	1.5101791778692473	10	504	4752	4752	-19.244741797447205	19.512905836105347	7293.560225122703	6968.143220796924	0	0.37277945637631305	-0.004049819401819698	0.004106251228136647	0.017973668816275417	0.01756812068086697
10009	False	True	0.3812596797943115	1.9500955241609859	10	504	4753	4752	-18.863482117652893	19.512905836105347	7293.70558406614	6968.143220796924	None	None	None	None	None	None
10010	True	False	0.6473733186721802	0.625615235130013	10	504	4753	4753	-18.863482117652893	20.160279154777527	7293.70558406614	6968.562313010652	0	0.3719389222391726	-0.0039687528124664195	0.0042415903965448195	0.01797006973120465	0.01756494548143866
10011	False	True	-0.5377641916275024	1.5579842469456509	10	504	4754	4753	-19.401246309280396	20.160279154777527	7293.994774391935	6968.562313010652	None	None	None	None	None	None
10012	True	False	0.17227566242218018	1.4741830023561562	10	504	4754	4754	-19.401246309280396	20.332554817199707	7293.994774391935	6968.591991914515	0	0.36969416174868497	-0.0040810362451157755	0.004276936225746678	0.017966640208076416	0.017561285891430158
10013	True	True	-0.2630957365036011	0.8225109568267186	10	504	4754	4755	-19.401246309280396	20.069459080696106	7293.994774391935	6968.661211281082	None	None	None	None	None	None
10014	False	False	0.08030247688293457	1.6569756075277269	10	504	4755	4755	-19.32094383239746	20.069459080696106	7294.0012228797295	6968.661211281082	0	0.3707802447127923	-0.004063289975267605	0.004220706431271526	0.01796287010359	0.017557682318080883
10015	False	True	-0.1414647102355957	1.4208572523129988	10	504	4756	4755	-19.462408542633057	20.069459080696106	7294.021235143971	6968.661211281082	None	None	None	None	None	None
10016	True	False	0.6248141527175903	0.9552591880429446	10	504	4756	4756	-19.462408542633057	20.694273233413696	7294.021235143971	6969.051604006519	0	0.3683606781774496	-0.004092180097273561	0.004351192858160996	0.017959116057595835	0.017554475213324913
10017	True	True	-0.8688081502914429	0.7179589189469908	10	504	4756	4757	-19.462408542633057	19.825465083122253	7294.021235143971	6969.806431608531	None	None	None	None	None	None
10018	False	False	-0.32244181632995605	0.3602630386121177	10	504	4757	4757	-19.784850358963013	19.825465083122253	7294.125203868889	6969.806431608531	0	0.3700903731178845	-0.004159102450906667	0.004167640337002786	0.017955465072353863	0.017551744388064745
10019	True	True	1.0547758340835571	0.9237814800157622	10	504	4757	4758	-19.784850358963013	20.88024091720581	7294.125203868889	6970.918983668697	None	None	None	None	None	None
10020	False	False	1.1185741424560547	1.4301399598446949	10	504	4758	4758	-18.666276216506958	20.88024091720581	7295.37641198106	6970.918983668697	0	0.3703024264808831	-0.003923134976146902	0.004388449120892352	0.017953241713504414	0.01754944428270417
10021	True	True	-0.32365214824676514	1.5313184070471237	10	504	4758	4759	-18.666276216506958	20.556588768959045	7295.37641198106	6971.023734381763	None	None	None	None	None	None
10022	False	False	-1.3891119956970215	0.9858800190158661	10	504	4759	4759	-20.05538821220398	20.556588768959045	7297.306044117649	6971.023734381763	0	0.3669480383452116	-0.004214202187897453	0.004319518547795555	0.017951828641779053	0.017545891662850747
10023	False	True	-0.28812408447265625	0.39015757270863105	10	504	4760	4759	-20.343512296676636	20.556588768959045	7297.389059605703	6971.023734381763	None	None	None	None	None	None
10024	True	False	0.19737207889556885	1.9161969929271123	10	504	4760	4760	-20.343512296676636	20.753960847854614	7297.389059605703	6971.06269011929	0	0.3654194006743013	-0.004273847121150554	0.004360075808372818	0.017948155958634908	0.01754225204764215
10025	True	True	1.910361647605896	3.0022319020736603	10	504	4760	4761	-20.343512296676636	22.66432249546051	7297.389059605703	6974.712171743933	None	None	None	None	None	None
10026	False	False	-0.967949390411377	0.7778814086086356	10	504	4761	4761	-21.311461687088013	22.66432249546051	7298.3259856281	6974.712171743933	0	0.356420162765375	-0.0044762574432026915	0.004760412202365156	0.01794552727828359	0.017543135543992457
10027	True	True	-1.56494140625	1.2022890955828416	10	504	4761	4762	-21.311461687088013	21.09938108921051	7298.3259856281	6977.161213348929	None	None	None	None	None	None
10028	False	False	-0.262265682220459	0.3828495827729057	10	504	4762	4762	-21.57372736930847	21.09938108921051	7298.394768916172	6977.161213348929	0	0.36050466994313324	-0.0045303921397119844	0.004430781413105945	0.01794184006581769	0.01754254838623182
10029	False	True	2.3362889289855957	1.7059998953851334	10	504	4763	4762	-19.237438440322876	21.09938108921051	7303.853014875873	6977.161213348929	None	None	None	None	None	None
10030	True	False	-0.1624699831008911	1.1484530680885285	10	504	4763	4763	-19.237438440322876	20.93691110610962	7303.853014875873	6977.187609844338	0	0.3683846843121482	-0.004038933117850699	0.0043957403120112575	0.017944803870881147	0.01753889991594013
10031	False	True	-0.004785299301147461	1.0111859278016766	10	504	4764	4763	-19.242223739624023	20.93691110610962	7303.853037774962	6977.187609844338	None	None	None	None	None	None
10032	True	False	-0.9461230039596558	1.8612334034993552	10	504	4764	4764	-19.242223739624023	19.990788102149963	7303.853037774962	6978.082758582959	0	0.3713620041285819	-0.004039089785815286	0.004196219165018884	0.017941036724704977	0.017536353050364686
10033	False	True	0.6406153440475464	0.9064885667851428	10	504	4765	4764	-18.601608395576477	19.990788102149963	7304.263425793992	6978.082758582959	None	None	None	None	None	None
10034	True	False	-0.016054511070251465	0.2780864074654943	10	504	4765	4765	-18.601608395576477	19.974733591079712	7304.263425793992	6978.083016330285	0	0.37344250989224276	-0.003903800292880688	0.004191969274098576	0.017937781353473195	0.01753267293720921
10035	False	True	-0.7282428741455078	1.5309837521530199	10	504	4766	4765	-19.329851269721985	19.974733591079712	7304.793763477735	6978.083016330285	None	None	None	None	None	None
10036	True	False	-0.29824233055114746	0.7229369953881246	10	504	4766	4766	-19.329851269721985	19.676491260528564	7304.793763477735	6978.171964818018	0	0.37208357192192454	-0.004055780795157781	0.0041285126438372986	0.017934661223436135	0.017529108712711804
10037	False	True	0.3801858425140381	0.5858012672560449	10	504	4767	4766	-18.949665427207947	19.676491260528564	7304.9383047525835	6978.171964818018	None	None	None	None	None	None
10038	True	False	2.291211247444153	2.4098136234720897	10	504	4767	4767	-18.949665427207947	21.967702507972717	7304.9383047525835	6983.421613798432	0	0.36607620985632294	-0.003975176301071522	0.004608286659948126	0.01793107974465244	0.01753199703553593
10039	True	True	-2.7009769678115845	1.7557529946742676	10	504	4767	4768	-18.949665427207947	19.266725540161133	7304.9383047525835	6990.716890379081	None	None	None	None	None	None
10040	False	False	1.5991405248641968	1.1757730015762178	10	504	4768	4768	-17.35052490234375	19.266725540161133	7307.495555170846	6990.716890379081	0	0.37973053334693896	-0.003638952370458001	0.004040840088121043	0.017930471272389756	0.017537502242647402
10041	False	True	-0.6266405582427979	1.3999109426399912	10	504	4769	4768	-17.977165460586548	19.266725540161133	7307.888233560082	6990.716890379081	None	None	None	None	None	None
10042	True	False	0.837334156036377	1.1550131899189466	10	504	4769	4769	-17.977165460586548	20.10405969619751	7307.888233560082	6991.418018867946	0	0.375083929305153	-0.0037695880605130108	0.0042155713349124576	0.017927187059714085	0.017534695071001038
10043	False	True	-0.8064651489257812	1.246242291447885	10	504	4770	4769	-18.78363060951233	20.10405969619751	7308.538619596513	6991.418018867946	None	None	None	None	None	None
10044	True	False	-0.6540826559066772	2.0994983199340282	10	504	4770	4770	-18.78363060951233	19.449977040290833	7308.538619596513	6991.845842988704	0	0.3746054049516379	-0.003937868052308664	0.0040775633208156884	0.01792421830410798	0.017531561855112805
10045	True	True	0.11272501945495605	0.877017017314131	10	504	4770	4771	-18.78363060951233	19.56270205974579	7308.538619596513	6991.858549918715	None	None	None	None	None	None
10046	False	False	0.15809595584869385	1.5517420368070844	10	504	4771	4771	-18.625534653663635	19.56270205974579	7308.5636139277685	6991.858549918715	0	0.3747493731595486	-0.0039039058171585904	0.0041003357911854514	0.017920493182151623	0.01752790165359441
10047	False	True	0.5352835655212402	2.1666079392789186	10	504	4772	4771	-18.090251088142395	19.56270205974579	7308.850142423286	6991.858549918715	None	None	None	None	None	None
10048	True	False	-1.0838285684585571	1.4756986938990195	10	504	4772	4772	-18.090251088142395	18.47887349128723	7308.850142423286	6993.033234284522	0	0.37989866575129205	-0.003790915986618272	0.0038723540426000066	0.01791709372145032	0.01752571109972423
10049	True	True	1.7213095426559448	1.507697217929504	10	504	4772	4773	-18.090251088142395	20.200183033943176	7308.850142423286	6995.996140826161	None	None	None	None	None	None
10050	False	False	-0.8445125818252563	0.7513837127712151	10	504	4773	4773	-18.93476366996765	20.200183033943176	7309.563343924147	6995.996140826161	0	0.37177444455656683	-0.003967057127585932	0.004232177463637791	0.017914205458321505	0.01752573305437816
10051	True	True	-0.16407203674316406	0.2952983206752151	10	504	4773	4774	-18.93476366996765	20.036110997200012	7309.563343924147	6996.023060459402	None	None	None	None	None	None
10052	False	False	-0.10210967063903809	0.5928000708134391	10	504	4774	4774	-19.03687334060669	20.036110997200012	7309.573770308985	6996.023060459402	0	0.3719704996386728	-0.003987614859783555	0.004196923124675327	0.01791046441145602	0.017522097056190965
10053	True	True	0.3487504720687866	0.5380599163899689	10	504	4774	4775	-19.03687334060669	20.3848614692688	7309.573770308985	6996.1446873511695	None	None	None	None	None	None
10054	False	False	-0.2651369571685791	1.4897707697681142	10	504	4775	4775	-19.30201029777527	20.3848614692688	7309.644067915042	6996.1446873511695	0	0.3700319753279313	-0.004042305821523617	0.004269080935972523	0.017906796654810084	0.017518575729909697
10055	True	True	-0.2925783395767212	1.506335633909444	10	504	4775	4776	-19.30201029777527	20.092283129692078	7309.644067915042	6996.230289435959	None	None	None	None	None	None
10056	False	False	0.3572167158126831	2.079047506268367	10	504	4776	4776	-18.944793581962585	20.092283129692078	7309.771671697097	6996.230289435959	0	0.3720857793764992	-0.0039666653228564875	0.004206926953453115	0.01790320672303252	0.01751501758282431
10057	True	True	0.5024123191833496	1.468493253603782	10	504	4776	4777	-18.944793581962585	20.594695448875427	7309.771671697097	6996.482707574426	None	None	None	None	None	None
10058	False	False	0.2674025297164917	1.3963398798642999	10	504	4777	4777	-18.677391052246094	20.594695448875427	7309.843175809996	6996.482707574426	0	0.3713442988044128	-0.003909857871518965	0.004311219478516941	0.017899548682348918	0.017511661233444605
10059	False	True	-1.8976755142211914	1.3638425129979623	10	504	4778	4777	-20.575066566467285	20.594695448875427	7313.4443481672715	6996.482707574426	None	None	None	None	None	None
10060	True	False	2.3739253282546997	1.7267545327424756	10	504	4778	4778	-20.575066566467285	22.968620777130127	7313.4443481672715	7002.118229038555	0	0.3579714642736147	-0.004306208992563266	0.004807162155113044	0.017900190645012914	0.01751501857497668
10061	True	True	-1.014814019203186	1.6716765819065387	10	504	4778	4779	-20.575066566467285	21.95380675792694	7313.4443481672715	7003.148076532127	None	None	None	None	None	None
10062	False	False	-0.11845767498016357	0.9925244206868484	10	504	4779	4779	-20.69352424144745	21.95380675792694	7313.458380388033	7003.148076532127	0	0.36077704265379396	-0.004330095049476344	0.004593807649702227	0.017896460599829377	0.017512652879018587
10063	True	True	-0.3562396764755249	0.9024209462792925	10	504	4779	4780	-20.69352424144745	21.597567081451416	7313.458380388033	7003.274983239222	None	None	None	None	None	None
10064	False	False	-0.5740430355072021	1.018822459860246	10	504	4780	4780	-21.26756727695465	21.597567081451416	7313.7879057946475	7003.274983239222	0	0.36009796540892736	-0.004449281857103483	0.004518319473106991	0.017893113137365625	0.017509151489729504
10065	False	True	-0.02220749855041504	1.7891896760620796	10	504	4781	4780	-21.289774775505066	21.597567081451416	7313.788398967639	7003.274983239222	None	None	None	None	None	None
10066	True	False	1.5047270059585571	2.56102443677797	10	504	4781	4781	-21.289774775505066	23.102294087409973	7313.788398967639	7005.539186601683	0	0.355345822822564	-0.004452996188141616	0.004832105017236974	0.017889370585336344	0.01750830094439705
