self.step_no	last_rec.d_sum_lo	last_rec.d_sqr_sum_lo	last_rec.d_sum_hi	last_rec.d_sqr_sum_hi	last_rec.n	self.evaluation_start_index	n	s[0]	s[1]	s2[0]	s2[1]	decision	p_value	d0	d1	math.sqrt(s0)	math.sqrt(s1)
305	0.0500493049621582	0.008593893354600368	0.055283546447753906	0.008682303441446493	10	0	306	16.43413996696472	17.79877007007599	20.876461655540965	20.87206725378944	0	0.41224023551229555	0.050321786130060914	0.05479598318944212	0.01428657531140825	0.014230662050252486
306	0.091064453125	0.010349161356543846	0.09904336929321289	0.01052335481983846	10	0	307	16.52520442008972	17.8978134393692	20.88475439016392	20.88187684279039	0	0.41173912196024465	0.050454932100632614	0.05494058249043483	0.014240433079930415	0.014184817418174333
307	-0.021347761154174805	0.01019108915858169	-0.012510299682617188	0.010089159095059586	10	0	308	16.503856658935547	17.885303139686584	20.885210117070216	20.88203335038854	0	0.4111909473400508	0.05022104710631728	0.0547208727765161	0.014195898331231903	0.014140244320144017
308	-0.2697560787200928	0.02234234739484009	-0.26794934272766113	0.022420517658417793	10	0	309	16.234100580215454	17.617353796958923	20.957978459076656	20.953830200656725	0	0.4113137859929314	0.04918216033415361	0.05367324220669734	0.014187819452230742	0.014133141380698927
309	-0.21230530738830566	0.013373962847538223	-0.20610404014587402	0.012746309859892335	10	0	310	16.02179527282715	17.41124975681305	21.0030520026219	20.996309076021177	0	0.4110782557943029	0.048335922574534	0.052832539027562804	0.01416712617079802	0.014112392241936793
310	0.11289048194885254	0.013775794485297865	0.11907196044921875	0.013730111327504346	10	0	311	16.134685754776	17.530321717262268	21.015796263536544	21.010487207786397	0	0.4106985872192504	0.048544163088644704	0.05304621458053589	0.014122887140627538	0.014068417511988819
311	-0.03290092945098877	0.01068706221771265	-0.02855503559112549	0.01067391358897396	10	0	312	16.101784825325012	17.501766681671143	21.016878734695283	21.011302597844008	0	0.41043997582053277	0.04828228176215071	0.05278383113946945	0.014079838356782745	0.014025562967182431
312	-0.03242182731628418	0.008921920178352138	-0.03249025344848633	0.008919815923150054	10	0	313	16.069362998008728	17.469276428222656	21.01792990958181	21.012358214413155	0	0.4104595826320713	0.048023614745873675	0.052510516765790105	0.014037021610745479	0.013983208309364835
313	0.11397457122802734	0.010858001572728426	0.12288117408752441	0.011053528786021616	10	0	314	16.183337569236755	17.59215760231018	21.030920112468422	21.027457997358283	0	0.40990988220379687	0.04823432067712656	0.05273534314700971	0.01399368943814587	0.013940275026738898
314	0.10467803478240967	0.01139800822961945	0.10826194286346436	0.011408134330238795	10	0	315	16.288015604019165	17.700419545173645	21.04187760343433	21.039178645630855	0	0.40969136635197156	0.04841407772841727	0.05291217945183918	0.013950210544730956	0.013896933479149103
315	-0.08852553367614746	0.013521942326804037	-0.0814063549041748	0.013377215032562617	10	0	316	16.199490070343018	17.61901319026947	21.049714373546976	21.04580564024964	0	0.40928641216166084	0.04797934880332341	0.05248577140626453	0.013912647295007805	0.01385930716132875
316	0.02935612201690674	0.00470267525106749	0.03550851345062256	0.004853054822220315	10	0	317	16.228846192359924	17.654521703720093	21.050576155446848	21.047066494777113	0	0.4089003279526019	0.047920414541341085	0.052432045906404906	0.01386867526497531	0.013815483441375195
317	0.05972647666931152	0.009397296170789105	0.0649118423461914	0.009386566251805561	10	0	318	16.288572669029236	17.719433546066284	21.054143407462178	21.05128004205389	0	0.4085746297500843	0.04795765763953657	0.05247141434943262	0.013824906441176926	0.013771888785307041
318	-0.004248142242431641	0.005149355021671909	0.0010057687759399414	0.00528630538686059	10	0	319	16.284324526786804	17.720439314842224	21.05416145417469	21.05128105362472	0	0.4082506755513992	0.0477934884575178	0.05230957269668579	0.013782341110815307	0.013729466570076865
319	-0.12282228469848633	0.0063051330250800675	-0.12110376358032227	0.006315877361203093	10	0	320	16.161502242088318	17.599335551261902	21.069246767793246	21.06594717517804	0	0.4082119589034926	0.04725864277364318	0.051765957222463195	0.013749474861302511	0.013697151633030431
320	0.07324135303497314	0.011504597541048156	0.08386623859405518	0.011422586568428983	10	0	321	16.23474359512329	17.683201789855957	21.07461106358764	21.072980721153954	0	0.4075474040273375	0.047339838743209836	0.05186627060174942	0.013706680903068898	0.013654649422977805
321	0.05751991271972656	0.012729652178677497	0.06098675727844238	0.01305425727372267	10	0	322	16.292263507843018	17.7441885471344	21.077919603946924	21.076700105717293	0	0.4073298090902601	0.0473715523693049	0.05189468333282946	0.013663951046984445	0.013612074761994598
322	-0.029737234115600586	0.0014746191238259598	-0.026114463806152344	0.0013922433940933843	10	0	323	16.262526273727417	17.718074083328247	21.07880390703977	21.077382070937176	0	0.4071165621880374	0.04713208408829588	0.05165241890072082	0.013623555110252745	0.013571897827497787
323	-0.015840530395507812	0.005974194281975542	-0.014082670211791992	0.00589770962443481	10	0	324	16.24668574333191	17.703991413116455	21.07905482944298	21.07758039253747	0	0.40701575096099823	0.046937122433547265	0.051448904692942145	0.013582710705856763	0.013531344856384535
324	0.02585887908935547	0.0033527156529089552	0.03106403350830078	0.003348385234858142	10	0	325	16.272544622421265	17.735055446624756	21.07972351107074	21.078545366715275	0	0.4066902311260435	0.04687206612692939	0.051385988423853744	0.013540880144791665	0.013489663519590639
325	-0.03347659111022949	0.008920753178301766	-0.024726390838623047	0.008729625347541514	10	0	326	16.239068031311035	17.710329055786133	21.0808441932231	21.07915676111918	0	0.40615651796662083	0.04662483948927659	0.05115179648766151	0.013501415294958094	0.01345013182320883
326	-0.12473607063293457	0.007596751740095442	-0.11678695678710938	0.007172439759756344	10	0	327	16.1143319606781	17.593542098999023	21.096403280540045	21.092795954394774	0	0.40572786157042184	0.04609919252571153	0.0506366469377389	0.013470196252841843	0.013418702324634714
327	0.11902403831481934	0.00979152482199197	0.12792038917541504	0.010020542564518564	10	0	328	16.23335599899292	17.72146248817444	21.110570002236813	21.109159580361563	0	0.40518478922170864	0.04632220428653449	0.05087298865712017	0.013430791440692095	0.01337969115737193
328	0.0003216266632080078	0.009333267476392848	0.009247779846191406	0.00928988521059182	10	0	329	16.233677625656128	17.73071026802063	21.110570105680523	21.109245101793647	0	0.4046311386186022	0.04618195862304873	0.05074608253269661	0.013390515746883047	0.01333944072401264
329	0.07314431667327881	0.01978337332646163	0.07924783229827881	0.019821850193196155	10	0	330	16.306821942329407	17.80995810031891	21.115920196742124	21.115525320717623	0	0.4042511954674669	0.046263911079128466	0.050832713990950656	0.013350004592834598	0.013299115669273793
330	-0.01970672607421875	0.0038753502885526814	-0.01262664794921875	0.003972921491396164	10	0	331	16.287115216255188	17.79733145236969	21.11630855179469	21.115684752956057	0	0.4038187674960517	0.046064000057451655	0.05064041289416227	0.013310989818133438	0.01326014853802859
331	0.011640310287475586	0.0017609141761454339	0.01700139045715332	0.0017849624333052816	10	0	332	16.298755526542664	17.814332842826843	21.116444048618277	21.115973800233533	0	0.4034863802415315	0.04596000099470248	0.0505387844275852	0.013271121916481832	0.013220417594643666
332	-0.06568276882171631	0.011025212696850417	-0.06125915050506592	0.01060639485480408	10	0	333	16.233072757720947	17.753073692321777	21.120758274738364	21.119726483754135	0	0.4032405126441767	0.045623727591640975	0.05020204365971577	0.013235360846696716	0.01318483778893181
333	0.02052783966064453	0.015397855001083371	0.029317140579223633	0.015418096368932765	10	0	334	16.253600597381592	17.782390832901	21.121179666939497	21.120585978485877	0	0.4026930036849072	0.04554836456482117	0.05013932623304762	0.013195770366555677	0.01314533366739546
334	-0.17221641540527344	0.007515098900853445	-0.17037081718444824	0.007521179197908623	10	0	335	16.08138418197632	17.612020015716553	21.15083816067454	21.149612193833974	0	0.4026962982691578	0.044896374205629266	0.049479116222815596	0.013172348394704518	0.01312253577476768
335	-0.0758202075958252	0.010129838103978273	-0.0677633285522461	0.009936758245544297	10	0	336	16.005563974380493	17.544256687164307	21.156586864554413	21.154204062530454	0	0.4022291149648176	0.044536026200251794	0.04912913877572586	0.013137911849635909	0.013087985483995996
336	0.01449275016784668	0.012720664032883633	0.02158212661743164	0.012660099788490697	10	0	337	16.02005672454834	17.56583881378174	21.15679690436184	21.154669850719785	0	0.4017893846038872	0.044446611688250585	0.04904715362049285	0.013099057738245835	0.013049232557238352
337	-0.11747097969055176	0.004192857354098578	-0.11304724216461182	0.004033316562825462	10	0	338	15.902585744857788	17.452791571617126	21.1705963354313	21.16744952968081	0	0.4015790960151072	0.04396614405804643	0.048566161348133484	0.01306896523474318	0.013019341206067606
338	0.08786153793334961	0.010347307124675353	0.0967094898223877	0.010653857294926183	10	0	339	15.990447282791138	17.549501061439514	21.178315985279312	21.176802255102515	0	0.40103379111153	0.0440960120872633	0.048708597231193404	0.01303088944902103	0.012981546735159269
339	0.1024017333984375	0.040033083304933825	0.10775351524353027	0.040489681545011535	10	0	340	16.092849016189575	17.657254576683044	21.188802100282317	21.188413075149853	0	0.40070929591715176	0.04426800536546735	0.04888277103063983	0.01299353175772629	0.012944368295994872
340	-0.1337505578994751	0.010630512814159943	-0.12951207160949707	0.010641367995901874	10	0	341	15.9590984582901	17.527742505073547	21.206691312020737	21.205186451842437	0	0.4005253726020356	0.04374442135586458	0.04835808031699237	0.012965835072280179	0.012916901464876599
341	-0.07832002639770508	0.010582134379887975	-0.06778264045715332	0.01020273468935784	10	0	342	15.880778431892395	17.459959864616394	21.212825338555675	21.20978093818978	0	0.3999067115556216	0.04338646109852273	0.04801749169302127	0.012932711060577029	0.012883468986835987
342	-0.058994293212890625	0.0065061544967193186	-0.05366253852844238	0.006413052164759847	10	0	343	15.821784138679504	17.40629732608795	21.216305665187363	21.212660606231097	0	0.3996018581385137	0.043087102167787605	0.047720181663133944	0.01289831506983208	0.01284918289420253
343	-0.04200148582458496	0.017741096401607592	-0.040224552154541016	0.017458550734886558	10	0	344	15.77978265285492	17.36607277393341	21.218069789998836	21.21427862082713	0	0.3995101396716723	0.04283903048267865	0.04746378302226609	0.012863048004330966	0.01281423233531732
344	0.0039844512939453125	0.02419034368767825	0.009199380874633789	0.024738762654294533	10	0	345	15.783767104148865	17.375272154808044	21.21808566585095	21.214363249435607	0	0.3991901563720547	0.042726081124571866	0.047352549295092736	0.012826098252387874	0.012777411540185937
345	-0.1674511432647705	0.011053497105251608	-0.16230463981628418	0.010823881936573798	10	0	346	15.616315960884094	17.21296751499176	21.24612555123163	21.2407060455415	0	0.3989829185659798	0.0421168717785158	0.04674484729766846	0.012803369018555891	0.01275480692068604
346	0.12002956867218018	0.03484321476061325	0.1217581033706665	0.03494590482422666	10	0	347	15.736345529556274	17.334725618362427	21.260532648587258	21.255531081277923	0	0.39889028742084964	0.04234205298341079	0.04696164861579851	0.012768297230828195	0.012719737658354048
347	0.1700589656829834	0.017717960255765774	0.17091846466064453	0.01775383617712123	10	0	348	15.906404495239258	17.50564408302307	21.289452700396424	21.284744202839875	0	0.3988768599677879	0.04271011325055653	0.04731887286953006	0.01273676692622057	0.012688058090641977
348	-0.36432695388793945	0.03521151434870262	-0.35904359817504883	0.03446780108617986	10	0	349	15.542077541351318	17.146600484848022	21.42218682972569	21.41365650823036	0	0.39896869211303726	0.04154046650590568	0.046151164619401955	0.012753861231883212	0.012705319715401914
349	-0.10356462001800537	0.022040417703365733	-0.10087895393371582	0.021795908086858162	10	0	350	15.438512921333313	17.045721530914307	21.432912460245163	21.42383307157712	0	0.39885652007961425	0.04112469261901768	0.04572987488142741	0.012724059480175642	0.012675865320615898
350	-0.05909156799316406	0.005131965384407522	-0.0538179874420166	0.005035532281851829	10	0	351	15.379421353340149	16.99190354347229	21.436404273653054	21.42672944734943	0	0.39855657665649613	0.040838360445840015	0.04544545241764614	0.0126908834702762	0.012642796378542534
351	0.03423917293548584	0.0026362507779964517	0.042021989822387695	0.002697900627083527	10	0	352	15.413660526275635	17.033925533294678	21.43757659461636	21.428495294978063	0	0.39807729486271676	0.040819559341821916	0.04543569896295879	0.012654689421491788	0.01260672933228366
352	-0.11487340927124023	0.008551125074859556	-0.11136770248413086	0.008688513576771584	10	0	353	15.298787117004395	16.922557830810547	21.450772494773958	21.440898060134657	0	0.3979231132912838	0.040377249771898445	0.044990234754302284	0.012626436913507136	0.012578754055501015
353	0.09564459323883057	0.007767882696910533	0.10083043575286865	0.007908734423850206	10	0	354	15.394431710243225	17.023388266563416	21.45992038298978	21.45106483690877	0	0.397611705928003	0.040533814484269355	0.04514842229254185	0.012591590568032386	0.012544067030230092
354	0.15038037300109863	0.0181641452326744	0.15385675430297852	0.01836276919482316	10	0	355	15.544812083244324	17.177245020866394	21.48253463957373	21.474736737753418	0	0.39742799087850145	0.04084411549702876	0.04545550797618715	0.01255980443615502	0.012512350530032603
355	-0.20830035209655762	0.028257243488781114	-0.20656204223632812	0.028274311017298714	10	0	356	15.336511731147766	16.970682978630066	21.52592367625728	21.51740461504626	0	0.39748035727357917	0.04014230009535669	0.04474559938403922	0.012544022773122955	0.012497234251419156
356	0.14602530002593994	0.006857817091670881	0.15125024318695068	0.006926748462390719	10	0	357	15.482537031173706	17.121933221817017	21.547247064504944	21.540281251110372	0	0.3971881066972084	0.040439724252465066	0.04504476973180021	0.012512272599798794	0.012465670709910476
357	0.09871077537536621	0.01708913975272708	0.10392570495605469	0.017146222423093604	10	0	358	15.581247806549072	17.22585892677307	21.55699088168015	21.551081803260985	0	0.39687669252220803	0.040602948485302326	0.04520970232346479	0.012478242581649928	0.012431797950788833
358	0.10203194618225098	0.004881962554975416	0.114501953125	0.005163856023841618	10	0	359	15.683279752731323	17.34036087989807	21.567401399721888	21.564192500530424	0	0.3961231636496687	0.04077453786434408	0.04540325609665343	0.012444521361407905	0.012398534500663572
